Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
RFN,Fertilizers by Nutrient,159,China,5510,Production,3103,Nutrient phosphate P2O5 (total),2010,2010,t,17107586.96,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5610,Import quantity,3103,Nutrient phosphate P2O5 (total),2010,2010,t,423659.76,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5910,Export quantity,3103,Nutrient phosphate P2O5 (total),2010,2010,t,3163238.71,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5157,Agricultural Use,3103,Nutrient phosphate P2O5 (total),2010,2010,t,14393257,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5159,Use per area of cropland,3103,Nutrient phosphate P2O5 (total),2010,2010,kg/ha,106.26,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5172,Use per capita,3103,Nutrient phosphate P2O5 (total),2010,2010,kg/cap,10.41,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5173,Use per value of agricultural production,3103,Nutrient phosphate P2O5 (total),2010,2010,g/Int$,18.26,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5510,Production,3103,Nutrient phosphate P2O5 (total),2011,2011,t,17745066.04,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5610,Import quantity,3103,Nutrient phosphate P2O5 (total),2011,2011,t,257610.84,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5910,Export quantity,3103,Nutrient phosphate P2O5 (total),2011,2011,t,4230948.97,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5157,Agricultural Use,3103,Nutrient phosphate P2O5 (total),2011,2011,t,13805685,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5159,Use per area of cropland,3103,Nutrient phosphate P2O5 (total),2011,2011,kg/ha,102.5,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5172,Use per capita,3103,Nutrient phosphate P2O5 (total),2011,2011,kg/cap,9.92,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5173,Use per value of agricultural production,3103,Nutrient phosphate P2O5 (total),2011,2011,g/Int$,16.88,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5510,Production,3103,Nutrient phosphate P2O5 (total),2012,2012,t,16636784.36,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5610,Import quantity,3103,Nutrient phosphate P2O5 (total),2012,2012,t,338394.04,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5910,Export quantity,3103,Nutrient phosphate P2O5 (total),2012,2012,t,3073034.16,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5157,Agricultural Use,3103,Nutrient phosphate P2O5 (total),2012,2012,t,13940114,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5159,Use per area of cropland,3103,Nutrient phosphate P2O5 (total),2012,2012,kg/ha,104.08,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5172,Use per capita,3103,Nutrient phosphate P2O5 (total),2012,2012,kg/cap,9.95,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5173,Use per value of agricultural production,3103,Nutrient phosphate P2O5 (total),2012,2012,g/Int$,16.53,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5510,Production,3103,Nutrient phosphate P2O5 (total),2013,2013,t,16390328.96,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5610,Import quantity,3103,Nutrient phosphate P2O5 (total),2013,2013,t,344193.61,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5910,Export quantity,3103,Nutrient phosphate P2O5 (total),2013,2013,t,2896167.03,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5157,Agricultural Use,3103,Nutrient phosphate P2O5 (total),2013,2013,t,13895682,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5159,Use per area of cropland,3103,Nutrient phosphate P2O5 (total),2013,2013,kg/ha,104.34,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5172,Use per capita,3103,Nutrient phosphate P2O5 (total),2013,2013,kg/cap,9.85,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5173,Use per value of agricultural production,3103,Nutrient phosphate P2O5 (total),2013,2013,g/Int$,16.17,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5510,Production,3103,Nutrient phosphate P2O5 (total),2014,2014,t,17485652.92,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5610,Import quantity,3103,Nutrient phosphate P2O5 (total),2014,2014,t,322280.44,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5910,Export quantity,3103,Nutrient phosphate P2O5 (total),2014,2014,t,4384279.1,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5157,Agricultural Use,3103,Nutrient phosphate P2O5 (total),2014,2014,t,13468450,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5159,Use per area of cropland,3103,Nutrient phosphate P2O5 (total),2014,2014,kg/ha,101.7,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5172,Use per capita,3103,Nutrient phosphate P2O5 (total),2014,2014,kg/cap,9.49,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5173,Use per value of agricultural production,3103,Nutrient phosphate P2O5 (total),2014,2014,g/Int$,15.4,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5510,Production,3103,Nutrient phosphate P2O5 (total),2015,2015,t,18614461.68,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5610,Import quantity,3103,Nutrient phosphate P2O5 (total),2015,2015,t,282648.47,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5910,Export quantity,3103,Nutrient phosphate P2O5 (total),2015,2015,t,6193475.39,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5157,Agricultural Use,3103,Nutrient phosphate P2O5 (total),2015,2015,t,12765956,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5159,Use per area of cropland,3103,Nutrient phosphate P2O5 (total),2015,2015,kg/ha,96.95,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5172,Use per capita,3103,Nutrient phosphate P2O5 (total),2015,2015,kg/cap,8.94,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5173,Use per value of agricultural production,3103,Nutrient phosphate P2O5 (total),2015,2015,g/Int$,14.13,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5510,Production,3103,Nutrient phosphate P2O5 (total),2016,2016,t,18633872.93,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5610,Import quantity,3103,Nutrient phosphate P2O5 (total),2016,2016,t,191449.79,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5910,Export quantity,3103,Nutrient phosphate P2O5 (total),2016,2016,t,3999486.06,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5157,Agricultural Use,3103,Nutrient phosphate P2O5 (total),2016,2016,t,12574134,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5159,Use per area of cropland,3103,Nutrient phosphate P2O5 (total),2016,2016,kg/ha,96.05,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5172,Use per capita,3103,Nutrient phosphate P2O5 (total),2016,2016,kg/cap,8.76,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5173,Use per value of agricultural production,3103,Nutrient phosphate P2O5 (total),2016,2016,g/Int$,13.97,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5510,Production,3103,Nutrient phosphate P2O5 (total),2017,2017,t,15060418.28,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5610,Import quantity,3103,Nutrient phosphate P2O5 (total),2017,2017,t,231361.15,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5910,Export quantity,3103,Nutrient phosphate P2O5 (total),2017,2017,t,5315077.52,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5157,Agricultural Use,3103,Nutrient phosphate P2O5 (total),2017,2017,t,12078533,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5159,Use per area of cropland,3103,Nutrient phosphate P2O5 (total),2017,2017,kg/ha,92.8,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5172,Use per capita,3103,Nutrient phosphate P2O5 (total),2017,2017,kg/cap,8.36,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5173,Use per value of agricultural production,3103,Nutrient phosphate P2O5 (total),2017,2017,g/Int$,13.24,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5510,Production,3103,Nutrient phosphate P2O5 (total),2018,2018,t,13279498.56,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5610,Import quantity,3103,Nutrient phosphate P2O5 (total),2018,2018,t,297496.5,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5910,Export quantity,3103,Nutrient phosphate P2O5 (total),2018,2018,t,5757105.46,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5157,Agricultural Use,3103,Nutrient phosphate P2O5 (total),2018,2018,t,11187513,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5159,Use per area of cropland,3103,Nutrient phosphate P2O5 (total),2018,2018,kg/ha,86.45,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5172,Use per capita,3103,Nutrient phosphate P2O5 (total),2018,2018,kg/cap,7.71,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5173,Use per value of agricultural production,3103,Nutrient phosphate P2O5 (total),2018,2018,g/Int$,12.14,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5510,Production,3103,Nutrient phosphate P2O5 (total),2019,2019,t,15686515.15,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5610,Import quantity,3103,Nutrient phosphate P2O5 (total),2019,2019,t,264843.47,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5910,Export quantity,3103,Nutrient phosphate P2O5 (total),2019,2019,t,5349196.34,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5157,Agricultural Use,3103,Nutrient phosphate P2O5 (total),2019,2019,t,10643605,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5159,Use per area of cropland,3103,Nutrient phosphate P2O5 (total),2019,2019,kg/ha,82.73,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5172,Use per capita,3103,Nutrient phosphate P2O5 (total),2019,2019,kg/cap,7.31,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5173,Use per value of agricultural production,3103,Nutrient phosphate P2O5 (total),2019,2019,g/Int$,11.47,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5510,Production,3103,Nutrient phosphate P2O5 (total),2020,2020,t,14907238.74,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5610,Import quantity,3103,Nutrient phosphate P2O5 (total),2020,2020,t,305505.78,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5910,Export quantity,3103,Nutrient phosphate P2O5 (total),2020,2020,t,4922629.24,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5157,Agricultural Use,3103,Nutrient phosphate P2O5 (total),2020,2020,t,10355021,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5159,Use per area of cropland,3103,Nutrient phosphate P2O5 (total),2020,2020,kg/ha,80.55,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5172,Use per capita,3103,Nutrient phosphate P2O5 (total),2020,2020,kg/cap,7.1,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5173,Use per value of agricultural production,3103,Nutrient phosphate P2O5 (total),2020,2020,g/Int$,11.05,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5510,Production,3103,Nutrient phosphate P2O5 (total),2021,2021,t,15913261.84,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5610,Import quantity,3103,Nutrient phosphate P2O5 (total),2021,2021,t,198258.24,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5910,Export quantity,3103,Nutrient phosphate P2O5 (total),2021,2021,t,5966697.48,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5157,Agricultural Use,3103,Nutrient phosphate P2O5 (total),2021,2021,t,10197038,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5159,Use per area of cropland,3103,Nutrient phosphate P2O5 (total),2021,2021,kg/ha,79.43,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5172,Use per capita,3103,Nutrient phosphate P2O5 (total),2021,2021,kg/cap,6.99,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5173,Use per value of agricultural production,3103,Nutrient phosphate P2O5 (total),2021,2021,g/Int$,10.46,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5510,Production,3103,Nutrient phosphate P2O5 (total),2022,2022,t,12906521.53,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5610,Import quantity,3103,Nutrient phosphate P2O5 (total),2022,2022,t,114788.98,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5910,Export quantity,3103,Nutrient phosphate P2O5 (total),2022,2022,t,3409441.83,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5157,Agricultural Use,3103,Nutrient phosphate P2O5 (total),2022,2022,t,9681803,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5159,Use per area of cropland,3103,Nutrient phosphate P2O5 (total),2022,2022,kg/ha,75.43,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5172,Use per capita,3103,Nutrient phosphate P2O5 (total),2022,2022,kg/cap,6.65,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5173,Use per value of agricultural production,3103,Nutrient phosphate P2O5 (total),2022,2022,g/Int$,9.7,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5510,Production,3103,Nutrient phosphate P2O5 (total),2023,2023,t,13432137.87,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5610,Import quantity,3103,Nutrient phosphate P2O5 (total),2023,2023,t,209548.76,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5910,Export quantity,3103,Nutrient phosphate P2O5 (total),2023,2023,t,4228345.42,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5157,Agricultural Use,3103,Nutrient phosphate P2O5 (total),2023,2023,t,9466785,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5159,Use per area of cropland,3103,Nutrient phosphate P2O5 (total),2023,2023,kg/ha,73.75,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5172,Use per capita,3103,Nutrient phosphate P2O5 (total),2023,2023,kg/cap,6.51,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5173,Use per value of agricultural production,3103,Nutrient phosphate P2O5 (total),2023,2023,g/Int$,9.28,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5510,Production,3104,Nutrient potash K2O (total),1961,1961,t,2000,A,Official figure,
RFN,Fertilizers by Nutrient,159,China,5610,Import quantity,3104,Nutrient potash K2O (total),1961,1961,t,34000,X,Figure from external organization,
RFN,Fertilizers by Nutrient,159,China,5157,Agricultural Use,3104,Nutrient potash K2O (total),1961,1961,t,36000,A,Official figure,
RFN,Fertilizers by Nutrient,159,China,5159,Use per area of cropland,3104,Nutrient potash K2O (total),1961,1961,kg/ha,0.34,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5172,Use per capita,3104,Nutrient potash K2O (total),1961,1961,kg/cap,0.05,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5173,Use per value of agricultural production,3104,Nutrient potash K2O (total),1961,1961,g/Int$,0.36,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5610,Import quantity,3104,Nutrient potash K2O (total),1962,1962,t,23600,X,Figure from external organization,
RFN,Fertilizers by Nutrient,159,China,5157,Agricultural Use,3104,Nutrient potash K2O (total),1962,1962,t,23600,X,Figure from external organization,
RFN,Fertilizers by Nutrient,159,China,5159,Use per area of cropland,3104,Nutrient potash K2O (total),1962,1962,kg/ha,0.22,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5172,Use per capita,3104,Nutrient potash K2O (total),1962,1962,kg/cap,0.03,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5173,Use per value of agricultural production,3104,Nutrient potash K2O (total),1962,1962,g/Int$,0.22,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5510,Production,3104,Nutrient potash K2O (total),1963,1963,t,1000,A,Official figure,
RFN,Fertilizers by Nutrient,159,China,5610,Import quantity,3104,Nutrient potash K2O (total),1963,1963,t,29000,X,Figure from external organization,
RFN,Fertilizers by Nutrient,159,China,5157,Agricultural Use,3104,Nutrient potash K2O (total),1963,1963,t,30000,A,Official figure,
RFN,Fertilizers by Nutrient,159,China,5159,Use per area of cropland,3104,Nutrient potash K2O (total),1963,1963,kg/ha,0.29,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5172,Use per capita,3104,Nutrient potash K2O (total),1963,1963,kg/cap,0.04,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5173,Use per value of agricultural production,3104,Nutrient potash K2O (total),1963,1963,g/Int$,0.27,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5510,Production,3104,Nutrient potash K2O (total),1964,1964,t,1000,A,Official figure,
RFN,Fertilizers by Nutrient,159,China,5610,Import quantity,3104,Nutrient potash K2O (total),1964,1964,t,34000,X,Figure from external organization,
RFN,Fertilizers by Nutrient,159,China,5157,Agricultural Use,3104,Nutrient potash K2O (total),1964,1964,t,35000,A,Official figure,
RFN,Fertilizers by Nutrient,159,China,5159,Use per area of cropland,3104,Nutrient potash K2O (total),1964,1964,kg/ha,0.33,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5172,Use per capita,3104,Nutrient potash K2O (total),1964,1964,kg/cap,0.05,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5173,Use per value of agricultural production,3104,Nutrient potash K2O (total),1964,1964,g/Int$,0.29,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5510,Production,3104,Nutrient potash K2O (total),1965,1965,t,1000,A,Official figure,
RFN,Fertilizers by Nutrient,159,China,5610,Import quantity,3104,Nutrient potash K2O (total),1965,1965,t,67000,X,Figure from external organization,
RFN,Fertilizers by Nutrient,159,China,5157,Agricultural Use,3104,Nutrient potash K2O (total),1965,1965,t,47000,A,Official figure,
RFN,Fertilizers by Nutrient,159,China,5159,Use per area of cropland,3104,Nutrient potash K2O (total),1965,1965,kg/ha,0.45,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5172,Use per capita,3104,Nutrient potash K2O (total),1965,1965,kg/cap,0.06,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5173,Use per value of agricultural production,3104,Nutrient potash K2O (total),1965,1965,g/Int$,0.36,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5510,Production,3104,Nutrient potash K2O (total),1966,1966,t,2000,A,Official figure,
RFN,Fertilizers by Nutrient,159,China,5610,Import quantity,3104,Nutrient potash K2O (total),1966,1966,t,51000,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5157,Agricultural Use,3104,Nutrient potash K2O (total),1966,1966,t,59000,X,Figure from external organization,
RFN,Fertilizers by Nutrient,159,China,5159,Use per area of cropland,3104,Nutrient potash K2O (total),1966,1966,kg/ha,0.57,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5172,Use per capita,3104,Nutrient potash K2O (total),1966,1966,kg/cap,0.08,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5173,Use per value of agricultural production,3104,Nutrient potash K2O (total),1966,1966,g/Int$,0.42,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5510,Production,3104,Nutrient potash K2O (total),1967,1967,t,4000,A,Official figure,
RFN,Fertilizers by Nutrient,159,China,5610,Import quantity,3104,Nutrient potash K2O (total),1967,1967,t,84000,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5157,Agricultural Use,3104,Nutrient potash K2O (total),1967,1967,t,76000,X,Figure from external organization,
RFN,Fertilizers by Nutrient,159,China,5159,Use per area of cropland,3104,Nutrient potash K2O (total),1967,1967,kg/ha,0.73,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5172,Use per capita,3104,Nutrient potash K2O (total),1967,1967,kg/cap,0.1,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5173,Use per value of agricultural production,3104,Nutrient potash K2O (total),1967,1967,g/Int$,0.53,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5510,Production,3104,Nutrient potash K2O (total),1968,1968,t,3000,A,Official figure,
RFN,Fertilizers by Nutrient,159,China,5610,Import quantity,3104,Nutrient potash K2O (total),1968,1968,t,78000,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5157,Agricultural Use,3104,Nutrient potash K2O (total),1968,1968,t,83000,X,Figure from external organization,
RFN,Fertilizers by Nutrient,159,China,5159,Use per area of cropland,3104,Nutrient potash K2O (total),1968,1968,kg/ha,0.8,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5172,Use per capita,3104,Nutrient potash K2O (total),1968,1968,kg/cap,0.1,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5173,Use per value of agricultural production,3104,Nutrient potash K2O (total),1968,1968,g/Int$,0.58,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5510,Production,3104,Nutrient potash K2O (total),1969,1969,t,3000,A,Official figure,
RFN,Fertilizers by Nutrient,159,China,5610,Import quantity,3104,Nutrient potash K2O (total),1969,1969,t,66900,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5157,Agricultural Use,3104,Nutrient potash K2O (total),1969,1969,t,71000,X,Figure from external organization,
RFN,Fertilizers by Nutrient,159,China,5159,Use per area of cropland,3104,Nutrient potash K2O (total),1969,1969,kg/ha,0.69,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5172,Use per capita,3104,Nutrient potash K2O (total),1969,1969,kg/cap,0.09,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5173,Use per value of agricultural production,3104,Nutrient potash K2O (total),1969,1969,g/Int$,0.49,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5510,Production,3104,Nutrient potash K2O (total),1970,1970,t,5000,A,Official figure,
RFN,Fertilizers by Nutrient,159,China,5610,Import quantity,3104,Nutrient potash K2O (total),1970,1970,t,83800,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5157,Agricultural Use,3104,Nutrient potash K2O (total),1970,1970,t,89000,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5159,Use per area of cropland,3104,Nutrient potash K2O (total),1970,1970,kg/ha,0.87,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5172,Use per capita,3104,Nutrient potash K2O (total),1970,1970,kg/cap,0.11,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5173,Use per value of agricultural production,3104,Nutrient potash K2O (total),1970,1970,g/Int$,0.58,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5510,Production,3104,Nutrient potash K2O (total),1971,1971,t,12000,A,Official figure,
RFN,Fertilizers by Nutrient,159,China,5610,Import quantity,3104,Nutrient potash K2O (total),1971,1971,t,66400,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5157,Agricultural Use,3104,Nutrient potash K2O (total),1971,1971,t,72400,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5159,Use per area of cropland,3104,Nutrient potash K2O (total),1971,1971,kg/ha,0.71,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5172,Use per capita,3104,Nutrient potash K2O (total),1971,1971,kg/cap,0.08,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5173,Use per value of agricultural production,3104,Nutrient potash K2O (total),1971,1971,g/Int$,0.46,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5510,Production,3104,Nutrient potash K2O (total),1972,1972,t,8000,A,Official figure,
RFN,Fertilizers by Nutrient,159,China,5610,Import quantity,3104,Nutrient potash K2O (total),1972,1972,t,84600,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5157,Agricultural Use,3104,Nutrient potash K2O (total),1972,1972,t,72000,X,Figure from external organization,
RFN,Fertilizers by Nutrient,159,China,5159,Use per area of cropland,3104,Nutrient potash K2O (total),1972,1972,kg/ha,0.71,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5172,Use per capita,3104,Nutrient potash K2O (total),1972,1972,kg/cap,0.08,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5173,Use per value of agricultural production,3104,Nutrient potash K2O (total),1972,1972,g/Int$,0.46,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5510,Production,3104,Nutrient potash K2O (total),1973,1973,t,7000,A,Official figure,
RFN,Fertilizers by Nutrient,159,China,5610,Import quantity,3104,Nutrient potash K2O (total),1973,1973,t,228100,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5910,Export quantity,3104,Nutrient potash K2O (total),1973,1973,t,5400,X,Figure from external organization,
RFN,Fertilizers by Nutrient,159,China,5157,Agricultural Use,3104,Nutrient potash K2O (total),1973,1973,t,235000,X,Figure from external organization,
RFN,Fertilizers by Nutrient,159,China,5159,Use per area of cropland,3104,Nutrient potash K2O (total),1973,1973,kg/ha,2.32,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5172,Use per capita,3104,Nutrient potash K2O (total),1973,1973,kg/cap,0.26,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5173,Use per value of agricultural production,3104,Nutrient potash K2O (total),1973,1973,g/Int$,1.35,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5510,Production,3104,Nutrient potash K2O (total),1974,1974,t,5000,A,Official figure,
RFN,Fertilizers by Nutrient,159,China,5610,Import quantity,3104,Nutrient potash K2O (total),1974,1974,t,258900,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5157,Agricultural Use,3104,Nutrient potash K2O (total),1974,1974,t,252000,X,Figure from external organization,
RFN,Fertilizers by Nutrient,159,China,5159,Use per area of cropland,3104,Nutrient potash K2O (total),1974,1974,kg/ha,2.47,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5172,Use per capita,3104,Nutrient potash K2O (total),1974,1974,kg/cap,0.27,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5173,Use per value of agricultural production,3104,Nutrient potash K2O (total),1974,1974,g/Int$,1.45,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5510,Production,3104,Nutrient potash K2O (total),1975,1975,t,7000,A,Official figure,
RFN,Fertilizers by Nutrient,159,China,5610,Import quantity,3104,Nutrient potash K2O (total),1975,1975,t,219380,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5157,Agricultural Use,3104,Nutrient potash K2O (total),1975,1975,t,207000,X,Figure from external organization,
RFN,Fertilizers by Nutrient,159,China,5159,Use per area of cropland,3104,Nutrient potash K2O (total),1975,1975,kg/ha,2.06,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5172,Use per capita,3104,Nutrient potash K2O (total),1975,1975,kg/cap,0.22,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5173,Use per value of agricultural production,3104,Nutrient potash K2O (total),1975,1975,g/Int$,1.16,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5510,Production,3104,Nutrient potash K2O (total),1976,1976,t,11000,A,Official figure,
RFN,Fertilizers by Nutrient,159,China,5610,Import quantity,3104,Nutrient potash K2O (total),1976,1976,t,167083,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5157,Agricultural Use,3104,Nutrient potash K2O (total),1976,1976,t,174000,X,Figure from external organization,
RFN,Fertilizers by Nutrient,159,China,5159,Use per area of cropland,3104,Nutrient potash K2O (total),1976,1976,kg/ha,1.73,E,Estimated value,
RFN,Fertilizers by Nutrient,159,China,5172,Use per capita,3104,Nutrient potash K2O (total),1976,1976,kg/cap,0.18,E,Estimated value,
